tool	skink 	skink 	skink 	skink 	skink 	skink 	skink 	skink 	skink 	skink 	skink 	skink 
run set	sv-comp17	sv-comp17	sv-comp17	sv-comp17	sv-comp17	sv-comp17	sv-comp17	sv-comp17	sv-comp17	sv-comp17	sv-comp17	sv-comp17
/sv-benchmarks/c/product-lines/	status	cputime (s)	walltime (s)	memUsage	wit1_status	wit1_cputime (s)	wit1_walltime (s)	wit1_memUsage	wit2_status	wit2_cputime (s)	wit2_walltime (s)	wit2_memUsage
elevator_spec3_productSimulator_false-unreach-call_true-termination.cil.c	TIMEOUT	60.468722438	61.010256601002766	1622519808	ERROR (invalid witness file)	0.632161425	0.6469285180064617	30715904				
elevator_spec9_product26_false-unreach-call_true-termination.cil.c	TIMEOUT	60.445008909	61.00909094400413	1661513728	ERROR (invalid witness file)	0.660377137	0.6718957569974009	29863936				
elevator_spec9_product28_false-unreach-call_true-termination.cil.c	TIMEOUT	60.317405125	61.020486820008955	1680949248	ERROR (invalid witness file)	0.642511785	0.6512798760086298	30089216				
elevator_spec9_product30_false-unreach-call_true-termination.cil.c	TIMEOUT	60.418635149	61.00790670698916	1676627968	ERROR (invalid witness file)	0.650096931	0.6624858459981624	30519296				
elevator_spec9_product32_false-unreach-call_true-termination.cil.c	TIMEOUT	60.46999509	61.0229155220004	1642020864	ERROR (invalid witness file)	0.652857529	0.6620157800061861	30011392				
elevator_spec9_productSimulator_false-unreach-call_true-termination.cil.c	TIMEOUT	60.464367428	61.01756215500063	1656418304	ERROR (invalid witness file)	0.636824739	0.6473344569967594	29896704				
elevator_spec13_product21_true-unreach-call_false-termination.cil.c	TIMEOUT	60.431283189	61.021002355002565	1657716736					ERROR (invalid witness file)	0.615097483	0.6304430129966931	29577216
elevator_spec13_product22_true-unreach-call_false-termination.cil.c	TIMEOUT	60.382295921	61.011882657010574	1608585216					ERROR (invalid witness file)	0.644113557	0.6542588880110998	29597696
elevator_spec13_product23_true-unreach-call_false-termination.cil.c	TIMEOUT	60.464974954	61.02309484498983	1676156928					ERROR (invalid witness file)	0.685672508	0.7010270099999616	32514048
elevator_spec13_product24_true-unreach-call_false-termination.cil.c	TIMEOUT	60.402964069	61.01789093799016	1680642048					ERROR (invalid witness file)	0.626429061	0.6371042839891743	30425088
elevator_spec13_product29_true-unreach-call_false-termination.cil.c	TIMEOUT	60.374616275	61.017168270002	1607557120					ERROR (invalid witness file)	0.613353482	0.6231812999903923	30257152
elevator_spec13_product30_true-unreach-call_false-termination.cil.c	TIMEOUT	60.406363804	61.012405654997565	1630527488					ERROR (invalid witness file)	0.629506124	0.6385141720093088	29466624
elevator_spec13_product31_true-unreach-call_false-termination.cil.c	TIMEOUT	60.434200168	61.011205536997295	1660555264					ERROR (invalid witness file)	0.638630152	0.647076883004047	30691328
elevator_spec13_product32_true-unreach-call_false-termination.cil.c	TIMEOUT	60.374530972	61.00753315699694	1678675968					ERROR (invalid witness file)	0.608197765	0.6212221390014747	29106176
elevator_spec13_productSimulator_true-unreach-call_true-termination.cil.c	TIMEOUT	60.415575747	61.02140146699094	1618640896					ERROR (invalid witness file)	0.629960235	0.6407067660038592	29130752
elevator_spec14_product03_true-unreach-call_true-termination.cil.c	TIMEOUT	60.422210875	61.011175744002685	1647988736					ERROR (invalid witness file)	0.624047376	0.6343988759908825	30031872
elevator_spec14_product11_true-unreach-call_true-termination.cil.c	TIMEOUT	60.429625952	61.01902630299446	1614233600					ERROR (invalid witness file)	0.620002409	0.6289423140115105	30027776
elevator_spec14_product19_true-unreach-call_true-termination.cil.c	TIMEOUT	60.401151033	61.013388096005656	1674907648					ERROR (invalid witness file)	0.650564957	0.6598157209955389	29974528
elevator_spec14_product23_true-unreach-call_true-termination.cil.c	TIMEOUT	60.357605789	61.01807250099955	1611956224					ERROR (invalid witness file)	0.625516124	0.6377264720067615	29941760
elevator_spec14_product27_true-unreach-call_true-termination.cil.c	TIMEOUT	60.434394067	61.010219545991276	1606324224					ERROR (invalid witness file)	0.616816404	0.626219626996317	29188096
elevator_spec14_product31_true-unreach-call_true-termination.cil.c	TIMEOUT	60.394086522	61.007774561003316	1633198080					ERROR (invalid witness file)	0.625248106	0.6352332230017055	29511680
elevator_spec1_product01_true-unreach-call_true-termination.cil.c	TIMEOUT	60.427576512	61.01407826998911	1592573952					ERROR (invalid witness file)	0.635063147	0.6456607020081719	29839360
elevator_spec1_product03_true-unreach-call_true-termination.cil.c	TIMEOUT	60.412703829	61.01657196400629	1646485504					ERROR (invalid witness file)	0.621591151	0.6318353070091689	30146560
elevator_spec1_product09_true-unreach-call_true-termination.cil.c	TIMEOUT	60.39623081	61.01018502100487	1640931328					ERROR (invalid witness file)	0.616751095	0.6328600359993288	29233152
elevator_spec1_product11_true-unreach-call_true-termination.cil.c	TIMEOUT	60.470848532	61.014914172992576	1635065856					ERROR (invalid witness file)	0.637571517	0.6480875280103646	29945856
elevator_spec1_product17_true-unreach-call_true-termination.cil.c	TIMEOUT	60.379377225	61.009223827000824	1585594368					ERROR (invalid witness file)	0.638628568	0.6544736279902281	30683136
elevator_spec1_product19_true-unreach-call_true-termination.cil.c	TIMEOUT	60.452104097	61.020375683001475	1620967424					ERROR (invalid witness file)	0.629494848	0.6386319369921694	30027776
elevator_spec1_product21_true-unreach-call_true-termination.cil.c	TIMEOUT	60.447374199	61.00848338000651	1623044096					ERROR (invalid witness file)	0.666583067	0.6751882469980046	30670848
elevator_spec1_product23_true-unreach-call_true-termination.cil.c	TIMEOUT	60.377713356	61.01089640099963	1611546624					ERROR (invalid witness file)	0.65264499	0.6663400620018365	30547968
elevator_spec1_product25_true-unreach-call_true-termination.cil.c	TIMEOUT	60.399860498	61.006024938003975	1656958976					ERROR (invalid witness file)	0.651020954	0.6600980980001623	30838784
elevator_spec1_product27_true-unreach-call_true-termination.cil.c	TIMEOUT	60.422360852	61.011447404001956	1644003328					ERROR (invalid witness file)	0.638755574	0.6505889679974644	30482432
elevator_spec1_product29_true-unreach-call_true-termination.cil.c	TIMEOUT	60.461964109	61.01579573399795	1626480640					ERROR (invalid witness file)	0.64977387	0.6642162899952382	29790208
elevator_spec1_product31_true-unreach-call_true-termination.cil.c	TIMEOUT	60.337574034	61.011534841003595	1650487296					ERROR (invalid witness file)	0.633535576	0.6429103469999973	30638080
elevator_spec2_product01_true-unreach-call_true-termination.cil.c	TIMEOUT	60.380767773	61.008346314003575	1641361408					ERROR (invalid witness file)	0.63826926	0.6505762819870142	30797824
