tool	skink 	skink 	skink 	skink 	skink 	skink 	skink 	skink 	skink 	skink 	skink 	skink 
run set	sv-comp18	sv-comp18	sv-comp18	sv-comp18	sv-comp18	sv-comp18	sv-comp18	sv-comp18	sv-comp18	sv-comp18	sv-comp18	sv-comp18
/sv-benchmarks/c/	status	cputime (s)	walltime (s)	memUsage	wit1_cputime (s)	wit1_memUsage	wit1_status	wit1_walltime (s)	wit2_cputime (s)	wit2_memUsage	wit2_status	wit2_walltime (s)
bitvector/soft_float_2_true-unreach-call_true-no-overflow_true-termination.c.cil.c	unknown	42.77314412	76.35066846205154	295034880					662.947498014	3715567616	TIMEOUT	991.5917480539647
bitvector/soft_float_3_true-unreach-call_true-no-overflow_true-termination.c.cil.c	unknown	35.675567425	62.952330211002845	281960448					634.799041803	3626360832	TIMEOUT	991.6749913500389
bitvector/soft_float_4_true-unreach-call_true-no-overflow_true-termination.c.cil.c	unknown	30.594612717	58.56664990197169	273682432					314.074255266	607838208	true	309.90163092000876
bitvector/soft_float_5_true-unreach-call_true-no-overflow_true-termination.c.cil.c	unknown	38.720711477	77.307729527005	290721792					622.29227369	3650883584	TIMEOUT	991.6612940650084
bitvector-regression/implicitfloatconversion_false-unreach-call_true-termination.c	false(unreach-call)	5.169773341	5.989008285978343	160456704	0.739953702	21278720	false(unreach-call)	0.8525826929835603				
bitvector-regression/implicitunsignedconversion_false-unreach-call_true-termination.c	false(unreach-call)	5.236026586	6.075215296994429	151425024	0.604822495	18276352	false(unreach-call)	0.6142351950402372				
bitvector-regression/integerpromotion_false-unreach-call_true-termination.c	false(unreach-call)	5.088222212	5.966701773984823	157949952	0.577848928	18423808	false(unreach-call)	0.5903167719952762				
bitvector-regression/recHanoi03_false-unreach-call_true-termination.c	unknown	4.004560043	4.6865660439943895	124084224	0.541704499	18391040	ERROR (1)	0.5667004010174423				
bitvector-regression/signextension2_false-unreach-call_true-termination.c	false(unreach-call)	5.076900943	5.936437291966286	158056448	0.581482617	18550784	false(unreach-call)	0.5924266479560174				
bitvector-regression/signextension_false-unreach-call_true-termination.c	false(unreach-call)	5.076282647	5.95371926703956	157872128	0.573012498	18427904	false(unreach-call)	0.5838199349818751				
bitvector-regression/implicitunsignedconversion_true-unreach-call_true-termination.c	true	3.961205528	4.742169561039191	123482112					3.602257096	189399040	true	3.3867444320349023
bitvector-regression/integerpromotion_true-unreach-call_true-termination.c	true	3.922656694	4.692965803958941	123351040					3.276066609	129388544	true	2.2156121730222367
bitvector-regression/signextension2_true-unreach-call_true-termination.c	true	4.236925089	4.998571037023794	126832640					3.119016143	128593920	true	2.1566708710161038
bitvector-regression/signextension_true-unreach-call_true-termination.c	true	4.496078995	5.394388786982745	123654144					3.118126064	129593344	true	2.2132092289975844
bitvector-loops/diamond_false-unreach-call2.i	false(unreach-call)	6.45352564	7.407636730000377	166318080	0.606402709	18477056	false(unreach-call)	0.6312728229677305				
bitvector-loops/overflow_false-unreach-call1.i	false(unreach-call)	5.157326698	5.980138098006137	159125504	4.186297086	18329600	false(unreach-call)	4.203914838959463				
bitvector-loops/verisec_sendmail__tTflag_arr_one_loop_false-unreach-call.i	false(unreach-call)	19.231109744	27.193664591992274	233070592	0.62229065	18731008	false(unreach-call)	0.6361392330145463				
