tool	skink 	skink 	skink 	skink 	skink 	skink 	skink 	skink 	skink 	skink 	skink 	skink 
run set	sv-comp17	sv-comp17	sv-comp17	sv-comp17	sv-comp17	sv-comp17	sv-comp17	sv-comp17	sv-comp17	sv-comp17	sv-comp17	sv-comp17
/sv-benchmarks/c/	status	cputime (s)	walltime (s)	memUsage	wit1_status	wit1_cputime (s)	wit1_walltime (s)	wit1_memUsage	wit2_status	wit2_cputime (s)	wit2_walltime (s)	wit2_memUsage
systemc/transmitter.12_false-unreach-call_false-termination.cil.c	TIMEOUT	60.256491865	87.61507250298746	1685839872	ERROR (invalid witness file)	0.630086493	0.6408214640105143	29884416				
systemc/transmitter.13_false-unreach-call_false-termination.cil.c	TIMEOUT	60.85073589	77.35938444401836	1695199232	ERROR (invalid witness file)	0.634092382	0.6499922329967376	30306304				
systemc/transmitter.15_false-unreach-call_false-termination.cil.c	TIMEOUT	60.391351429	80.12116469300236	1689563136	ERROR (invalid witness file)	0.638748362	0.6496170639875345	29851648				
systemc/transmitter.16_false-unreach-call_false-termination.cil.c	TIMEOUT	60.422134896	65.84265644199331	1694756864	ERROR (invalid witness file)	0.672202791	0.6910418969928287	30109696				
systemc/bist_cell_true-unreach-call_false-termination.cil.c	TIMEOUT	49.423693481	91.01346711898805	378949632					ERROR (invalid witness file)	0.63509071	0.6478066580020823	29913088
systemc/kundu_true-unreach-call_false-termination.cil.c	TIMEOUT	46.452793241	91.01020016300026	445558784					ERROR (invalid witness file)	0.633676185	0.6459457960154396	29233152
systemc/mem_slave_tlm.1_true-unreach-call_false-termination.cil.c	TIMEOUT	49.692149631	91.01268763199914	719962112					ERROR (invalid witness file)	0.611800325	0.6220949900161941	29872128
systemc/mem_slave_tlm.2_true-unreach-call_false-termination.cil.c	TIMEOUT	52.078078314	91.00937721700757	693878784					ERROR (invalid witness file)	0.645855753	0.6554877360176761	30814208
systemc/mem_slave_tlm.3_true-unreach-call_false-termination.cil.c	unknown	11.642333811	12.485463046992663	598859776					ERROR (invalid witness file)	2.871423597	2.897451118013123	80588800
systemc/mem_slave_tlm.4_true-unreach-call_false-termination.cil.c	unknown	11.920733376	12.748584240005584	633409536					ERROR (invalid witness file)	2.923968109	2.9474563839903567	79585280
systemc/mem_slave_tlm.5_true-unreach-call_false-termination.cil.c	unknown	12.172057592	12.995210582012078	639508480					ERROR (invalid witness file)	3.07451782	3.0951701269950718	80543744
systemc/pc_sfifo_1_true-unreach-call_false-termination.cil.c	TIMEOUT	47.080105383	91.0136875520111	374702080					ERROR (invalid witness file)	0.71083787	0.7244069789885543	30846976
systemc/pc_sfifo_2_true-unreach-call_false-termination.cil.c	TIMEOUT	46.443246757	91.0122703659872	354250752					ERROR (invalid witness file)	0.640068416	0.6512853620224632	29736960
