tool	skink 	skink 	skink 	skink 	skink 	skink 	skink 	skink 	skink 	skink 	skink 	skink 
run set	sv-comp17	sv-comp17	sv-comp17	sv-comp17	sv-comp17	sv-comp17	sv-comp17	sv-comp17	sv-comp17	sv-comp17	sv-comp17	sv-comp17
/sv-benchmarks/c/	status	cputime (s)	walltime (s)	memUsage	wit1_status	wit1_cputime (s)	wit1_walltime (s)	wit1_memUsage	wit2_status	wit2_cputime (s)	wit2_walltime (s)	wit2_memUsage
forester-heap/sll-reverse_simple_true-unreach-call_true-valid-memsafety.i	false(unreach-call)	6.910601056	7.830957643003785	189988864					false(unreach-call)	4.1328859	4.221004591003293	103890944
forester-heap/sll-simple-white-blue_true-unreach-call_false-valid-memtrack.i	unknown	6.826251617	7.690929539006902	187019264					ERROR (invalid witness file)	2.475217192	2.49484792300791	72273920
forester-heap/sll-sorted_true-unreach-call_true-valid-memsafety.i	false(unreach-call)	7.1785762	8.187705011005164	196759552					false(unreach-call)	4.455500414	4.5491903590009315	115998720
forester-heap/sll-token_true-unreach-call_true-valid-memsafety.i	unknown	7.449629867	8.473364463992766	188309504					ERROR (invalid witness file)	2.556110883	2.5745450190006522	71004160
list-ext-properties/list-ext_false-unreach-call_false-valid-deref.i	unknown	7.102818506	7.929215860000113	176259072	ERROR (invalid witness file)	2.533003277	2.556412908001221	71446528				
list-ext-properties/list-ext_flag_false-unreach-call_false-valid-deref.i	unknown	6.448861934	7.378736548998859	185057280	ERROR (invalid witness file)	2.645348122	2.6685585289960727	78127104				
list-ext-properties/simple-ext_false-unreach-call_false-valid-memcleanup.i	unknown	6.341654175	7.166101580005488	186802176	ERROR (invalid witness file)	2.569792573	2.5891767680004705	77926400				
list-ext2-properties/list_and_tree_cnstr_false-unreach-call.i	unknown	6.44599462	7.247601700990344	176128000	ERROR (invalid witness file)	2.563644249	2.5843813910032623	72450048				
list-ext2-properties/list_and_tree_cnstr_true-unreach-call.i	unknown	6.677113441	7.471168478004984	197476352					ERROR (invalid witness file)	2.523065736	2.5425775370094925	74977280
list-ext2-properties/simple_and_skiplist_2lvl_false-unreach-call.i	unknown	7.476303248	8.398225316006574	210440192	ERROR (invalid witness file)	2.667832394	2.6910633060033433	101445632				
list-ext2-properties/simple_and_skiplist_2lvl_true-unreach-call.i	unknown	7.477981045	8.391717812002753	216915968					ERROR (invalid witness file)	2.5455805	2.562585093008238	75390976
list-ext2-properties/simple_search_value_false-unreach-call.i	unknown	6.598085851	7.430674222996458	185581568	ERROR (invalid witness file)	2.504530438	2.525945003988454	73240576				
list-ext2-properties/simple_search_value_true-unreach-call.i	unknown	6.238497269	7.073536304000299	182796288					ERROR (invalid witness file)	2.505283157	2.522443026988185	73211904
