tool	skink 	skink 	skink 	skink 	skink 	skink 	skink 	skink 	skink 	skink 	skink 	skink 
run set	sv-comp18	sv-comp18	sv-comp18	sv-comp18	sv-comp18	sv-comp18	sv-comp18	sv-comp18	sv-comp18	sv-comp18	sv-comp18	sv-comp18
/sv-benchmarks/c/	status	cputime (s)	walltime (s)	memUsage	wit1_cputime (s)	wit1_memUsage	wit1_status	wit1_walltime (s)	wit2_cputime (s)	wit2_memUsage	wit2_status	wit2_walltime (s)
array-examples/sorting_bubblesort_true-unreach-call_ground.i	TIMEOUT	44.763947187	90.14989213901572	245493760					0.661475141	31416320	ERROR (invalid witness file)	0.5081351529806852
array-examples/sorting_selectionsort_true-unreach-call_ground.i	TIMEOUT	51.295297216	91.01683757500723	272838656					0.656448796	30781440	ERROR (invalid witness file)	0.49379525901167654
array-examples/standard_compareModified_true-unreach-call_ground.i	TIMEOUT	48.227994731	91.01542432801216	256737280					0.663935141	31035392	ERROR (invalid witness file)	0.5351451659807935
array-examples/standard_compare_true-unreach-call_ground.i	TIMEOUT	49.703298418	91.01866060702014	262565888					0.646966959	30781440	ERROR (invalid witness file)	0.4821841230150312
array-examples/standard_copy1_true-unreach-call_ground.i	unknown	6.246512	6.991024649003521	180076544					3.367881945	143273984	ERROR	2.2700027030077763
array-examples/standard_copy2_true-unreach-call_ground.i	unknown	6.19017184	7.005266224005027	177217536					3.393791554	143777792	ERROR	2.3781121729989536
array-examples/standard_copy3_true-unreach-call_ground.i	unknown	6.122472975	6.911702279001474	153587712					3.536157546	143024128	ERROR	2.3233371159876697
array-examples/standard_copy4_true-unreach-call_ground.i	unknown	5.854173282	6.652847313001985	150114304					3.482419308	138027008	ERROR	2.374156125995796
array-examples/standard_copy5_true-unreach-call_ground.i	unknown	6.150683081	6.996412873006193	179974144					3.57573437	146153472	ERROR	2.3406447960005607
array-examples/standard_copy6_true-unreach-call_ground.i	unknown	6.477139453	7.239544962008949	170102784					3.480299954	136978432	ERROR	2.352099512005225
array-examples/standard_copy7_true-unreach-call_ground.i	unknown	6.37777968	7.121637522999663	179822592					3.594585888	143953920	ERROR	2.3971706360171083
array-examples/standard_copy8_true-unreach-call_ground.i	unknown	5.848422644	6.657894028990995	150437888					3.608396254	145014784	ERROR	2.4816677830240224
array-examples/standard_copy9_true-unreach-call_ground.i	unknown	5.821759901	6.653881828009617	153788416					3.548802902	145502208	ERROR	2.3121981369913556
array-examples/standard_copyInitSum2_true-unreach-call_ground.i	unknown	6.254472414	7.024811418988975	177020928					3.450915502	148701184	ERROR	2.290207746991655
array-examples/standard_copyInitSum3_true-unreach-call_ground.i	unknown	6.439703244	7.209145009983331	185266176					3.442987679	146411520	ERROR	2.286010477982927
array-examples/standard_copyInitSum_true-unreach-call_ground.i	unknown	6.415189465	7.264464495994616	180207616					3.430943389	142102528	ERROR	2.406817732990021
array-examples/standard_copyInit_true-unreach-call_ground.i	unknown	5.66969879	6.51094148500124	144482304					3.391516625	143261696	ERROR	2.2783447010151576
array-examples/standard_find_true-unreach-call_ground.i	TIMEOUT	46.900281423	91.01491199398879	249409536					0.675489927	31031296	ERROR (invalid witness file)	0.5047118929796852
array-examples/standard_init1_true-unreach-call_ground.i	TIMEOUT	53.031292158	91.02270717200008	264548352					0.667158344	31109120	ERROR (invalid witness file)	0.5072942209953908
array-examples/standard_init2_true-unreach-call_ground.i	TIMEOUT	52.540447514	91.00842835998628	252149760					0.680989449	31465472	ERROR (invalid witness file)	0.5128856849914882
array-examples/standard_init3_true-unreach-call_ground.i	unknown	42.572127638	87.43312482399051	242438144					3.547135345	148103168	ERROR	2.4192444299987983
array-examples/standard_init4_true-unreach-call_ground.i	unknown	45.548759216	90.98763689599582	238555136					3.385580734	141443072	ERROR	2.28580181801226
array-examples/standard_init5_true-unreach-call_ground.i	TIMEOUT	46.939341654	91.0103094340011	244981760					0.665857064	31485952	ERROR (invalid witness file)	0.513194430997828
array-examples/standard_init6_true-unreach-call_ground.i	TIMEOUT	44.171248507	90.88330267599667	249520128					0.661988154	30588928	ERROR (invalid witness file)	0.49460812300094403
array-examples/standard_init7_true-unreach-call_ground.i	TIMEOUT	48.235116156	91.00926872098353	243425280					0.670862693	30765056	ERROR (invalid witness file)	0.5035727049980778
array-examples/standard_init8_true-unreach-call_ground.i	TIMEOUT	46.291569626	91.01228924299357	239747072					0.662711374	31633408	ERROR (invalid witness file)	0.500944030995015
array-examples/standard_init9_true-unreach-call_ground.i	TIMEOUT	49.264034988	91.00857725500828	244703232					0.657404021	31260672	ERROR (invalid witness file)	0.4967386700154748
array-examples/standard_maxInArray_true-unreach-call_ground.i	TIMEOUT	55.133776003	91.00998939300189	290684928					0.660614092	30879744	ERROR (invalid witness file)	0.506320342014078
array-examples/standard_minInArray_true-unreach-call_ground.i	TIMEOUT	56.829743775	91.01017787799356	282083328					0.676654706	31162368	ERROR (invalid witness file)	0.5005530799971893
