tool	skink 	skink 	skink 	skink 	skink 	skink 	skink 	skink 	skink 	skink 	skink 	skink 
run set	sv-comp18	sv-comp18	sv-comp18	sv-comp18	sv-comp18	sv-comp18	sv-comp18	sv-comp18	sv-comp18	sv-comp18	sv-comp18	sv-comp18
/sv-benchmarks/c/	status	cputime (s)	walltime (s)	memUsage	wit1_cputime (s)	wit1_memUsage	wit1_status	wit1_walltime (s)	wit2_cputime (s)	wit2_memUsage	wit2_status	wit2_walltime (s)
loops/veris.c_sendmail__tTflag_arr_one_loop_true-unreach-call_true-termination.i	true	4.701509123	5.490413411986083	139358208					0.003360744	495616	true	0.00924865499837324
loops/vogal_true-unreach-call.i	TIMEOUT	44.226179676	90.22105280502001	236949504					0.003653847	524288	true	0.010465255007147789
loops/while_infinite_loop_1_true-unreach-call_false-termination.i	true	4.324505186	5.087872557982337	127234048					0.009566174	520192	true	0.014700980042107403
loops/while_infinite_loop_2_true-unreach-call_false-termination.i	true	4.221532688	4.93346956098685	126775296					0.003946094	544768	true	0.007925478043034673
loops/while_infinite_loop_3_true-unreach-call_false-termination.i	true	4.233739075	4.951548641955014	128188416					0.003004189	376832	true	0.007970925013069063
loop-acceleration/array_false-unreach-call1_true-termination.i	TIMEOUT	49.610146686	91.01075652102008	245571584	0.003529006	385024	ERROR (invalid witness file)	0.008210550004150718				
loop-acceleration/array_false-unreach-call2_true-termination.i	false(unreach-call)	5.199310782	6.036842962028459	160968704	0.65802453	18391040	false(unreach-call)	0.6712122409953736				
loop-acceleration/array_false-unreach-call3_true-termination.i	TIMEOUT	47.799777047	91.03963419696083	255926272	0.00286634	516096	ERROR (invalid witness file)	0.007401381037198007				
loop-acceleration/const_false-unreach-call1.i	TIMEOUT	45.437443744	91.0132931189728	228233216	0.003353172	512000	ERROR (invalid witness file)	0.008698686957359314				
loop-acceleration/diamond_false-unreach-call1.i	unknown	39.909494887	70.49077643698547	239251456	0.567191876	18288640	ERROR (1)	0.6032694419845939				
loop-acceleration/functions_false-unreach-call1_true-termination.i	false(unreach-call)	5.259999505	6.171154671988916	162156544	1.056893865	18411520	false(unreach-call)	1.0702450580429286				
loop-acceleration/multivar_false-unreach-call1_true-termination.i	false(unreach-call)	5.719495863	6.579523477004841	162832384	0.674388395	18542592	false(unreach-call)	0.6869816899998114				
loop-acceleration/nested_false-unreach-call1.i	false(unreach-call)	5.277486044	6.133421098988038	160337920	3.587295928	18354176	false(unreach-call)	3.6059250129619613				
loop-acceleration/phases_false-unreach-call1.i	TIMEOUT	49.151030667	91.02559929504059	258052096	0.00290683	647168	ERROR (invalid witness file)	0.008037048974074423				
loop-acceleration/phases_false-unreach-call2_false-termination.i	false(unreach-call)	6.10042213	6.9954163749935105	160768000	0.668087438	18354176	false(unreach-call)	0.6854869109811261				
loop-acceleration/simple_false-unreach-call1.i	false(unreach-call)	5.278736193	6.167693133989815	160436224	0.898273731	18370560	false(unreach-call)	0.9145890159998089				
loop-acceleration/simple_false-unreach-call2_true-termination.i	false(unreach-call)	5.196723852	6.0390168110025115	160346112	0.872770629	18448384	false(unreach-call)	0.887795255985111				
loop-acceleration/simple_false-unreach-call3_true-termination.i	false(unreach-call)	5.269882663	6.162689796008635	162238464	0.630864298	18411520	false(unreach-call)	0.6460973480134271				
loop-acceleration/simple_false-unreach-call4.i	false(unreach-call)	5.422354832	6.260792326997034	162508800	0.868666008	18472960	false(unreach-call)	0.8849513289751485				
loop-acceleration/underapprox_false-unreach-call1_true-termination.i	false(unreach-call)	5.133327879	5.979476673004683	154853376	0.631645086	18321408	false(unreach-call)	0.6468025359790772				
loop-acceleration/underapprox_false-unreach-call2_true-termination.i	false(unreach-call)	5.227198155	6.09249153197743	159215616	0.645459718	18296832	false(unreach-call)	0.6580313119920902				
loop-acceleration/array_true-unreach-call1_true-termination.i	TIMEOUT	48.666593635	91.02251073496882	239927296					0.004322794	507904	true	0.008425401989370584
loop-acceleration/array_true-unreach-call2_true-termination.i	true	4.185883486	4.968111803987995	126058496					0.003350448	565248	true	0.008326317009050399
loop-acceleration/array_true-unreach-call3_true-termination.i	true	4.319406677	5.08589057601057	128962560					0.005483576	655360	true	0.010292652994394302
loop-acceleration/array_true-unreach-call4_true-termination.i	TIMEOUT	49.970660587	91.02256308699725	257806336					0.003724065	409600	true	0.008586117997765541
loop-acceleration/const_true-unreach-call1.i	true	4.26250409	4.97558648197446	127700992					0.004779033	393216	true	0.00993216794449836
loop-acceleration/diamond_true-unreach-call1_true-termination.i	unknown	38.562477677	74.00433546199929	252301312					0.004461768	520192	true	0.009897108015138656
loop-acceleration/diamond_true-unreach-call2.i	TIMEOUT	48.781852242	91.02027174003888	284950528					0.003870076	507904	true	0.008461460995022207
loop-acceleration/functions_true-unreach-call1_true-termination.i	true	4.167896927	4.892946935957298	128163840					0.004112563	499712	true	0.008519493974745274
loop-acceleration/multivar_true-unreach-call1_true-termination.i	true	4.200620869	4.938134801050182	126722048					0.004129618	638976	true	0.009066164959222078
loop-acceleration/nested_true-unreach-call1.i	true	4.403781006	5.177677561994642	127819776					0.005347429	634880	true	0.010912739031482488
loop-acceleration/overflow_true-unreach-call1.i	true	4.093862957	4.841884336026851	124997632					0.003510305	516096	true	0.007014826056547463
loop-acceleration/phases_true-unreach-call1.i	TIMEOUT	47.475850935	91.10657875600737	257781760					0.003733138	516096	true	0.007415865024086088
loop-acceleration/phases_true-unreach-call2_false-termination.i	TIMEOUT	60.206553225	68.03046743595041	520204288					0.003677651	385024	true	0.008663029002491385
loop-acceleration/simple_true-unreach-call1.i	true	4.69806249	5.456941581040155	127389696					0.003655696	520192	true	0.007257146993651986
loop-acceleration/simple_true-unreach-call2_true-termination.i	true	4.647954448	5.447775335982442	125366272					0.003916704	516096	true	0.007245360990054905
loop-acceleration/simple_true-unreach-call3_true-termination.i	true	4.227662388	4.960100906959269	125063168					0.003456603	389120	true	0.00870857696281746
loop-acceleration/simple_true-unreach-call4.i	true	4.208273963	4.977984313038178	126095360					0.002929434	647168	true	0.007656287983991206
loop-acceleration/underapprox_true-unreach-call1_true-termination.i	true	4.181062367	4.954809698974714	126201856					0.00289344	385024	true	0.0071581610245630145
loop-acceleration/underapprox_true-unreach-call2_true-termination.i	true	4.143421444	4.920999831985682	124088320					0.00425344	385024	true	0.011207500996533781
loop-invgen/id_trans_false-unreach-call_true-termination.i	false(unreach-call)	6.399778936	7.314022102043964	173862912	0.648669618	18391040	false(unreach-call)	0.662812908005435				
loop-invgen/MADWiFi-encode_ie_ok_true-unreach-call_true-termination.i	TIMEOUT	51.980823025	91.01891005702782	286711808					0.003668924	516096	true	0.009304489998612553
loop-invgen/NetBSD_loop_true-unreach-call_true-termination.i	true	4.405567211	5.160519394034054	129290240					0.004478791	516096	true	0.008674515993334353
loop-invgen/SpamAssassin-loop_true-unreach-call_false-termination.i	TIMEOUT	44.551121302	91.01493053103331	238399488					0.004157229	385024	true	0.00874893000582233
loop-invgen/apache-escape-absolute_true-unreach-call_true-termination.i	TIMEOUT	45.360563625	91.04774041898781	283353088					0.005439379	389120	true	0.014981157029978931
