tool	skink 	skink 	skink 	skink 	skink 	skink 	skink 	skink 	skink 	skink 	skink 	skink 
run set	sv-comp17	sv-comp17	sv-comp17	sv-comp17	sv-comp17	sv-comp17	sv-comp17	sv-comp17	sv-comp17	sv-comp17	sv-comp17	sv-comp17
/sv-benchmarks/c/	status	cputime (s)	walltime (s)	memUsage	wit1_cputime (s)	wit1_memUsage	wit1_status	wit1_walltime (s)	wit2_cputime (s)	wit2_memUsage	wit2_status	wit2_walltime (s)
floats-cdfpl/square_8_true-unreach-call.i	true	6.646129176	7.612311494012829	178200576					41.730794995	184942592	true	41.79008051700657
floats-cbmc-regression/float-div1_true-unreach-call.i	unknown	5.613279693	6.376778097997885	168210432					4.895733973	162041856	true	4.9460170149977785
floats-cbmc-regression/float-flags-simp1_true-unreach-call.i	unknown	4.750874993	5.447502383001847	138326016					8.776399288	480698368	true	8.821399111999199
floats-cbmc-regression/float-no-simp1_true-unreach-call.i	true	4.120958996	4.873362906015245	124243968					2.916000792	87212032	true	2.9574506350036245
floats-cbmc-regression/float-no-simp2_true-unreach-call.i	unknown	4.614792208	5.312169971992262	127176704					14.561968884	139653120	true	14.611594624002464
floats-cbmc-regression/float-no-simp3_true-unreach-call.i	true	4.100452903	4.860159100004239	123949056					2.988557173	83591168	true	3.0376067360048182
floats-cbmc-regression/float-no-simp4_true-unreach-call.i	unknown	4.995608752	5.689996772009181	142868480					4.535142094	105013248	true	4.599532254011137
floats-cbmc-regression/float-no-simp6_true-unreach-call.i	true	4.249536035	4.9948290459869895	126124032					3.14207315	84254720	true	3.1998630030138884
floats-cbmc-regression/float-no-simp7_true-unreach-call.i	true	4.159233801	4.8993001639901195	125206528					3.015811069	84787200	true	3.07871824799804
floats-cbmc-regression/float-no-simp8_true-unreach-call.i	true	4.215184634	4.9493006319971755	125923328					4.197283498	94810112	true	4.287134484999115
floats-cbmc-regression/float-rounding1_true-unreach-call.i	unknown	4.612171431	5.3085833140066825	130387968					4.26390854	94064640	ERROR	4.339395472983597
floats-cbmc-regression/float-to-double1_true-unreach-call.i	unknown	4.224005743	4.928514647006523	123625472					4.347652303	103321600	true	4.430487295991043
floats-cbmc-regression/float-to-double2_true-unreach-call.i	true	3.937680107	4.635301183006959	122888192					3.040277043	85426176	true	3.1187716780113988
floats-cbmc-regression/float-zero-sum1_true-unreach-call.i	true	4.178290421	4.881743056990672	126418944					3.20936641	85553152	true	3.270123986992985
floats-cbmc-regression/float11_true-unreach-call.i	true	4.08262236	4.800829945976147	124428288					3.200335247	85430272	true	3.2702439490240067
floats-cbmc-regression/float12_true-unreach-call.i	unknown	5.576638931	6.413151203014422	164700160					3.003588829	92778496	true	3.0729233140009455
floats-cbmc-regression/float13_true-unreach-call.i	true	4.029211595	4.755684184987331	123019264					3.058854751	85450752	true	3.126298819988733
